,coal,oil,lignite,gas
2020-10-04,6.437717121588089,29.41571404477654,5.736922571137153,13.024999618530273
2020-10-05,6.586104218362283,29.645971027944526,5.869156602032159,13.420000076293945
2020-10-06,6.586104218362283,29.645971027944526,5.869156602032159,13.305000305175781
2020-10-07,6.580397022332506,29.645971027944526,5.864070677766966,13.710000038146973
2020-10-08,6.586104218362283,29.645971027944526,5.869156602032159,13.899999618530273
2020-10-09,6.57468982630273,29.645971027944526,5.858984753501774,13.755000114440918
2020-10-10,6.57468982630273,29.645971027944526,5.858984753501774,13.755000114440918
2020-10-11,6.57468982630273,29.645971027944526,5.858984753501774,13.755000114440918
2020-10-12,6.48908188585608,30.143959322615096,5.782695889523887,13.84000015258789
2020-10-13,6.449131513647643,30.143959322615096,5.747094419667539,13.595000267028809
2020-10-14,6.460545905707196,30.143959322615096,5.757266268197924,13.869999885559082
2020-10-15,6.483374689826302,30.143959322615096,5.777609965258693,14.239999771118164
2020-10-16,6.506203473945409,30.143959322615096,5.797953662319464,14.5
2020-10-17,6.506203473945409,30.143959322615096,5.797953662319464,14.5
2020-10-18,6.506203473945409,30.143959322615096,5.797953662319464,14.5
2020-10-19,6.517617866004962,30.37138415657675,5.808125510849848,14.720000267028809
2020-10-20,6.517617866004962,30.37138415657675,5.808125510849848,14.895000457763672
2020-10-21,6.449131513647643,30.37138415657675,5.747094419667539,14.864999771118164
2020-10-22,6.477667493796526,30.37138415657675,5.772524040993501,15.255000114440918
2020-10-23,6.471960297766749,30.37138415657675,5.767438116728308,15.40999984741211
2020-10-24,6.471960297766749,30.37138415657675,5.767438116728308,15.40999984741211
2020-10-25,6.471960297766749,30.37138415657675,5.767438116728308,15.40999984741211
2020-10-26,6.471960297766749,30.433716182654827,5.767438116728308,14.864999771118164
2020-10-27,6.454838709677419,30.433716182654827,5.75218034393273,14.744999885559082
2020-10-28,6.449131513647643,30.433716182654827,5.747094419667539,14.484999656677246
2020-10-29,6.403473945409429,30.433716182654827,5.706407025545999,14.21500015258789
2020-10-30,6.397766749379652,30.433716182654827,5.701321101280806,14.0600004196167
2020-10-31,6.397766749379652,30.433716182654827,5.701321101280806,14.0600004196167
2020-11-01,6.397766749379652,30.433716182654827,5.701321101280806,14.0600004196167
2020-11-02,5.8099255583126554,29.377568658757426,5.177470901965978,13.654999732971191
2020-11-03,5.827047146401985,29.377568658757426,5.192728674761555,13.664999961853027
2020-11-04,5.804218362282879,29.377568658757426,5.172384977700785,13.885000228881836
2020-11-05,5.866997518610422,29.377568658757426,5.228330144617902,14.454999923706055
2020-11-06,5.798511166253101,29.377568658757426,5.167299053435591,13.899999618530273
2020-11-07,5.798511166253101,29.377568658757426,5.167299053435591,13.899999618530273
2020-11-08,5.798511166253101,29.377568658757426,5.167299053435591,13.899999618530273
2020-11-09,5.827047146401985,30.44397688584912,5.192728674761555,13.854999542236328
2020-11-10,5.861290322580645,30.44397688584912,5.22324422035271,14.03499984741211
2020-11-11,5.866997518610422,30.44397688584912,5.228330144617902,14.095000267028809
2020-11-12,5.9411910669975185,30.44397688584912,5.294447160065405,14.0
2020-11-13,6.015384615384615,30.44397688584912,5.360564175512907,14.239999771118164
2020-11-14,6.015384615384615,30.44397688584912,5.360564175512907,14.239999771118164
2020-11-15,6.015384615384615,30.44397688584912,5.360564175512907,14.239999771118164
2020-11-16,6.043920595533499,31.237840413077382,5.3859937968388705,14.494999885559082
2020-11-17,6.021091811414392,31.237840413077382,5.3656500997781,13.970000267028809
2020-11-18,6.032506203473945,31.237840413077382,5.375821948308485,13.680000305175781
2020-11-19,6.021091811414392,31.237840413077382,5.3656500997781,13.020000457763672
2020-11-20,6.0496277915632755,31.237840413077382,5.391079721104063,12.895000457763672
2020-11-21,6.0496277915632755,31.237840413077382,5.391079721104063,12.895000457763672
2020-11-22,6.0496277915632755,31.237840413077382,5.391079721104063,12.895000457763672
2020-11-23,6.043920595533499,31.504945482496744,5.3859937968388705,13.53499984741211
2020-11-24,6.0724565756823825,31.504945482496744,5.4114234181648335,13.899999618530273
2020-11-25,6.112406947890818,31.504945482496744,5.44702488802118,13.930000305175781
2020-11-26,6.112406947890818,31.504945482496744,5.44702488802118,13.930000305175781
2020-11-27,6.118114143920596,31.504945482496744,5.4521108122863735,14.484999656677246
2020-11-28,6.118114143920596,31.504945482496744,5.4521108122863735,14.484999656677246
2020-11-29,6.118114143920596,31.504945482496744,5.4521108122863735,14.484999656677246
